Time,Position,Speed
0.87,-0.0472833,0.663286
0.871,-0.04662,0.671632
0.872,-0.0459483,0.679825
0.873,-0.0452685,0.687864
0.874,-0.0445807,0.695747
0.875,-0.0438849,0.703474
0.876,-0.0431814,0.711045
0.877,-0.0424704,0.718458
0.878,-0.0417519,0.725713
0.879,-0.0410262,0.73281
0.88,-0.0402934,0.739748
0.881,-0.0395537,0.746527
0.882,-0.0388071,0.753147
0.883,-0.038054,0.759606
0.884,-0.0372944,0.765906
0.885,-0.0365285,0.772045
0.886,-0.0357564,0.778024
0.887,-0.0349784,0.783842
0.888,-0.0341946,0.7895
0.889,-0.0334051,0.794998
0.89,-0.0326101,0.800335
0.891,-0.0318097,0.805512
0.892,-0.0310042,0.810529
0.893,-0.0301937,0.815387
0.894,-0.0293783,0.820085
0.895,-0.0285582,0.824624
0.896,-0.0277336,0.829004
0.897,-0.0269046,0.833226
0.898,-0.0260714,0.83729
0.899,-0.0252341,0.841196
0.9,-0.0243929,0.844946
0.901,-0.0235479,0.848539
0.902,-0.0226994,0.851977
0.903,-0.0218474,0.85526
0.904,-0.0209922,0.858388
0.905,-0.0201338,0.861363
0.906,-0.0192724,0.864185
0.907,-0.0184082,0.866856
0.908,-0.0175414,0.869374
0.909,-0.016672,0.871743
0.91,-0.0158002,0.873962
0.911,-0.0149263,0.876032
0.912,-0.0140503,0.877955
0.913,-0.0131723,0.879731
0.914,-0.0122926,0.881361
0.915,-0.0114112,0.882847
0.916,-0.0105284,0.884189
0.917,-0.00964417,0.885389
0.918,-0.00875878,0.886446
0.919,-0.00787234,0.887364
0.92,-0.00698497,0.888142
0.921,-0.00609683,0.888782
0.922,-0.00520805,0.889285
0.923,-0.00431876,0.889653
0.924,-0.00342911,0.889885
0.925,-0.00253922,0.889985
0.926,-0.00164924,0.889952
0.927,-0.000759288,0.889788
0.928,0.000130499,0.889494
0.929,0.00101999,0.889072
0.93,0.00190906,0.888522
0.931,0.00279759,0.887847
0.932,0.00368543,0.887047
0.933,0.00457248,0.886123
0.934,0.0054586,0.885077
0.935,0.00634368,0.883911
0.936,0.00722759,0.882625
0.937,0.00811022,0.881221
0.938,0.00899144,0.8797
0.939,0.00987114,0.878064
0.94,0.0107492,0.876313
0.941,0.0116255,0.87445
0.942,0.0125,0.872475
0.943,0.0133724,0.870389
0.944,0.0142428,0.868195
0.945,0.015111,0.865893
0.946,0.0159769,0.863485
0.947,0.0168404,0.860972
0.948,0.0177014,0.858356
0.949,0.0185597,0.855637
0.95,0.0194154,0.852818
0.951,0.0202682,0.849898
0.952,0.0211181,0.846881
0.953,0.021965,0.843766
0.954,0.0228087,0.840556
0.955,0.0236493,0.837252
0.956,0.0244865,0.833854
0.957,0.0253204,0.830365
0.958,0.0261508,0.826785
0.959,0.0269775,0.823116
0.96,0.0278007,0.819359
0.961,0.02862,0.815515
0.962,0.0294355,0.811586
0.963,0.0302471,0.807572
0.964,0.0310547,0.803476
0.965,0.0318582,0.799298
0.966,0.0326575,0.795039
0.967,0.0334525,0.790702
0.968,0.0342432,0.786286
0.969,0.0350295,0.781793
0.97,0.0358113,0.777225
0.971,0.0365885,0.772582
0.972,0.0373611,0.767866
0.973,0.038129,0.763078
0.974,0.038892,0.758219
0.975,0.0396503,0.753289
0.976,0.0404035,0.748292
0.977,0.0411518,0.743226
0.978,0.0418951,0.738094
0.979,0.0426332,0.732897
0.98,0.0433661,0.727635
0.981,0.0440937,0.72231
0.982,0.044816,0.716923
0.983,0.0455329,0.711475
0.984,0.0462444,0.705966
0.985,0.0469504,0.700399
0.986,0.0476508,0.694773
0.987,0.0483455,0.689091
0.988,0.0490346,0.683352
0.989,0.049718,0.677559
0.99,0.0503955,0.671711
0.991,0.0510672,0.665811
0.992,0.0517331,0.659858
0.993,0.0523929,0.653854
0.994,0.0530468,0.6478
0.995,0.0536946,0.641696
0.996,0.0543363,0.635545
0.997,0.0549718,0.629345
0.998,0.0556012,0.623099
0.999,0.0562243,0.616807
1,0.0568411,0.61047
1.001,0.0574515,0.60409
1.002,0.0580556,0.597666
1.003,0.0586533,0.5912
1.004,0.0592445,0.584692
1.005,0.0598292,0.578143
1.006,0.0604073,0.571555
1.007,0.0609789,0.564927
1.008,0.0615438,0.558262
1.009,0.0621021,0.551558
1.01,0.0626536,0.544818
1.011,0.0631984,0.538042
1.012,0.0637365,0.53123
1.013,0.0642677,0.524384
1.014,0.0647921,0.517505
1.015,0.0653096,0.510592
1.016,0.0658202,0.503646
1.017,0.0663238,0.496669
1.018,0.0668205,0.489661
1.019,0.0673102,0.482622
1.02,0.0677928,0.475554
1.021,0.0682683,0.468457
1.022,0.0687368,0.461332
1.023,0.0691981,0.454178
1.024,0.0696523,0.446998
1.025,0.0700993,0.439791
1.026,0.0705391,0.432559
1.027,0.0709717,0.425301
1.028,0.071397,0.418018
1.029,0.071815,0.410712
1.03,0.0722257,0.403382
1.031,0.0726291,0.396029
1.032,0.0730251,0.388654
1.033,0.0734138,0.381257
1.034,0.073795,0.373839
1.035,0.0741689,0.366401
1.036,0.0745353,0.358942
1.037,0.0748942,0.351464
1.038,0.0752457,0.343967
1.039,0.0755896,0.336451
1.04,0.0759261,0.328918
1.041,0.076255,0.321367
1.042,0.0765764,0.313799
1.043,0.0768902,0.306214
1.044,0.0771964,0.298614
1.045,0.077495,0.290998
1.046,0.077786,0.283368
1.047,0.0780694,0.275723
1.048,0.0783451,0.268064
1.049,0.0786131,0.260391
1.05,0.0788735,0.252705
1.051,0.0791262,0.245007
1.052,0.0793712,0.237297
1.053,0.0796085,0.229575
1.054,0.0798381,0.221842
1.055,0.08006,0.214098
1.056,0.0802741,0.206343
1.057,0.0804804,0.198579
1.058,0.080679,0.190805
1.059,0.0808698,0.183023
1.06,0.0810528,0.175231
1.061,0.081228,0.167432
1.062,0.0813955,0.159624
1.063,0.0815551,0.15181
1.064,0.0817069,0.143988
1.065,0.0818509,0.13616
1.066,0.0819871,0.128326
1.067,0.0821154,0.120486
1.068,0.0822359,0.112641
1.069,0.0823485,0.104791
1.07,0.0824533,0.096937
1.071,0.0825502,0.0890786
1.072,0.0826393,0.0812165
1.073,0.0827205,0.0733511
1.074,0.0827939,0.0654828
1.075,0.0828594,0.0576121
1.076,0.082917,0.0497393
1.077,0.0829667,0.0418649
1.078,0.0830086,0.0339891
1.079,0.0830426,0.0261125
1.08,0.0830687,0.0182354
1.081,0.0830869,0.0103582
1.082,0.0830973,0.00248127
1.083,0.0830998,-0.00539496
1.084,0.0830944,-0.0132701
1.085,0.0830811,-0.0211438
1.086,0.0830599,-0.0290156
1.087,0.0830309,-0.0368851
1.088,0.082994,-0.044752
1.089,0.0829493,-0.0526158
1.09,0.0828967,-0.0604762
1.091,0.0828362,-0.0683326
1.092,0.0827679,-0.0761849
1.093,0.0826917,-0.0840325
1.094,0.0826077,-0.091875
1.095,0.0825158,-0.099712
1.096,0.0824161,-0.107543
1.097,0.0823085,-0.115368
1.098,0.0821932,-0.123186
1.099,0.08207,-0.130997
1.1,0.081939,-0.138801
1.101,0.0818002,-0.146596
1.102,0.0816536,-0.154384
1.103,0.0814992,-0.162162
1.104,0.081337,-0.169931
1.105,0.0811671,-0.177691
1.106,0.0809894,-0.18544
1.107,0.080804,-0.193179
1.108,0.0806108,-0.200907
1.109,0.0804099,-0.208624
1.11,0.0802013,-0.216329
1.111,0.0799849,-0.224021
1.112,0.0797609,-0.231701
1.113,0.0795292,-0.239367
1.114,0.0792898,-0.24702
1.115,0.0790428,-0.254658
1.116,0.0787882,-0.262282
1.117,0.0785259,-0.269891
1.118,0.078256,-0.277484
1.119,0.0779785,-0.285061
1.12,0.0776934,-0.292622
1.121,0.0774008,-0.300165
1.122,0.0771007,-0.307691
1.123,0.076793,-0.315198
1.124,0.0764778,-0.322687
1.125,0.0761551,-0.330157
1.126,0.0758249,-0.337607
1.127,0.0754873,-0.345037
1.128,0.0751423,-0.352447
1.129,0.0747898,-0.359834
1.13,0.07443,-0.3672
1.131,0.0740628,-0.374544
1.132,0.0736883,-0.381865
1.133,0.0733064,-0.389162
1.134,0.0729172,-0.396434
1.135,0.0725208,-0.403682
1.136,0.0721171,-0.410905
1.137,0.0717062,-0.418102
1.138,0.0712881,-0.425272
1.139,0.0708628,-0.432415
1.14,0.0704304,-0.43953
1.141,0.0699909,-0.446617
1.142,0.0695443,-0.453675
1.143,0.0690906,-0.460702
1.144,0.0686299,-0.4677
1.145,0.0681622,-0.474666
1.146,0.0676875,-0.481601
1.147,0.0672059,-0.488503
1.148,0.0667174,-0.495372
1.149,0.0662221,-0.502207
1.15,0.0657198,-0.509007
1.151,0.0652108,-0.515772
1.152,0.0646951,-0.522501
1.153,0.0641726,-0.529194
1.154,0.0636434,-0.535849
1.155,0.0631075,-0.542465
1.156,0.0625651,-0.549043
1.157,0.062016,-0.55558
1.158,0.0614604,-0.562077
1.159,0.0608984,-0.568533
1.16,0.0603298,-0.574946
1.161,0.0597549,-0.581316
1.162,0.0591736,-0.587642
1.163,0.0585859,-0.593924
1.164,0.057992,-0.60016
1.165,0.0573918,-0.606349
1.166,0.0567855,-0.612492
1.167,0.056173,-0.618586
1.168,0.0555544,-0.624631
1.169,0.0549298,-0.630626
1.17,0.0542992,-0.63657
1.171,0.0536626,-0.642462
1.172,0.0530201,-0.648301
1.173,0.0523718,-0.654087
1.174,0.0517177,-0.659818
1.175,0.0510579,-0.665494
1.176,0.0503924,-0.671113
1.177,0.0497213,-0.676674
1.178,0.0490446,-0.682177
1.179,0.0483625,-0.68762
1.18,0.0476748,-0.693003
1.181,0.0469818,-0.698324
1.182,0.0462835,-0.703582
1.183,0.0455799,-0.708777
1.184,0.0448711,-0.713907
1.185,0.0441572,-0.718972
1.186,0.0434383,-0.723969
1.187,0.0427143,-0.728899
1.188,0.0419854,-0.73376
1.189,0.0412516,-0.73855
1.19,0.0405131,-0.743269
1.191,0.0397698,-0.747916
1.192,0.0390219,-0.75249
1.193,0.0382694,-0.756989
1.194,0.0375124,-0.761412
1.195,0.036751,-0.765759
1.196,0.0359853,-0.770027
1.197,0.0352152,-0.774216
1.198,0.034441,-0.778325
1.199,0.0336627,-0.782353
1.2,0.0328803,-0.786297
1.201,0.032094,-0.790158
1.202,0.0313039,-0.793934
1.203,0.0305099,-0.797624
1.204,0.0297123,-0.801226
1.205,0.0289111,-0.804739
1.206,0.0281064,-0.808162
1.207,0.0272982,-0.811495
1.208,0.0264867,-0.814735
1.209,0.025672,-0.817881
1.21,0.0248541,-0.820933
1.211,0.0240332,-0.823888
1.212,0.0232093,-0.826747
1.213,0.0223825,-0.829507
1.214,0.021553,-0.832167
1.215,0.0207208,-0.834726
1.216,0.0198861,-0.837183
1.217,0.0190489,-0.839537
1.218,0.0182094,-0.841786
1.219,0.0173676,-0.843929
1.22,0.0165237,-0.845965
1.221,0.0156777,-0.847892
1.222,0.0148298,-0.84971
1.223,0.0139801,-0.851417
1.224,0.0131287,-0.853013
1.225,0.0122757,-0.854495
1.226,0.0114212,-0.855862
1.227,0.0105653,-0.857114
1.228,0.00970822,-0.858249
1.229,0.00884997,-0.859266
1.23,0.0079907,-0.860164
1.231,0.00713054,-0.860942
1.232,0.00626959,-0.861598
1.233,0.005408,-0.862131
1.234,0.00454587,-0.862541
1.235,0.00368332,-0.862825
1.236,0.0028205,-0.862984
1.237,0.00195751,-0.863016
1.238,0.0010945,-0.862919
1.239,0.00023158,-0.862693
1.24,-0.000631114,-0.862337
1.241,-0.00149345,-0.86185
1.242,-0.0023553,-0.86123
1.243,-0.00321653,-0.860477
1.244,-0.00407701,-0.85959
1.245,-0.0049366,-0.858567
1.246,-0.00579516,-0.857408
1.247,-0.00665257,-0.856112
1.248,-0.00750869,-0.854678
1.249,-0.00836336,-0.853106
1.25,-0.00921647,-0.851393
1.251,-0.0100679,-0.84954
1.252,-0.0109174,-0.847546
1.253,-0.0117649,-0.84541
1.254,-0.0126104,-0.843131
1.255,-0.0134535,-0.840709
1.256,-0.0142942,-0.838143
1.257,-0.0151323,-0.835432
1.258,-0.0159678,-0.832575
1.259,-0.0168003,-0.829573
1.26,-0.0176299,-0.826424
1.261,-0.0184563,-0.823129
1.262,-0.0192795,-0.819686
1.263,-0.0200992,-0.816095
1.264,-0.0209153,-0.812356
1.265,-0.0217276,-0.808469
1.266,-0.0225361,-0.804433
1.267,-0.0233405,-0.800248
1.268,-0.0241408,-0.795914
1.269,-0.0249367,-0.79143
1.27,-0.0257281,-0.786796
1.271,-0.0265149,-0.782013
1.272,-0.0272969,-0.77708
1.273,-0.028074,-0.771998
1.274,-0.028846,-0.766766
1.275,-0.0296128,-0.761384
1.276,-0.0303741,-0.755853
1.277,-0.03113,-0.750173
1.278,-0.0318802,-0.744343
1.279,-0.0326245,-0.738365
1.28,-0.0333629,-0.732239
1.281,-0.0340951,-0.725965
1.282,-0.0348211,-0.719543
1.283,-0.0355406,-0.712974
1.284,-0.0362536,-0.706259
1.285,-0.0369599,-0.699399
1.286,-0.0376593,-0.692393
1.287,-0.0383516,-0.685242
1.288,-0.0390369,-0.677948
1.289,-0.0397148,-0.670511
1.29,-0.0403854,-0.662932
1.291,-0.0410483,-0.655213
1.292,-0.0417035,-0.647353
1.293,-0.0423508,-0.639354
1.294,-0.0429902,-0.631217
1.295,-0.0436214,-0.622944
1.296,-0.0442444,-0.614536
1.297,-0.0448589,-0.605993
1.298,-0.0454649,-0.597317
1.299,-0.0460622,-0.58851
1.3,-0.0466507,-0.579573
1.301,-0.0472303,-0.570507
1.302,-0.0478008,-0.561315
1.303,-0.0483621,-0.551997
1.304,-0.0489141,-0.542556
1.305,-0.0494567,-0.532993
1.306,-0.0499897,-0.52331
1.307,-0.050513,-0.513508
1.308,-0.0510265,-0.50359
1.309,-0.0515301,-0.493558
1.31,-0.0520236,-0.483413
1.311,-0.052507,-0.473158
1.312,-0.0529802,-0.462795
1.313,-0.053443,-0.452325
1.314,-0.0538953,-0.441752
1.315,-0.0543371,-0.431077
1.316,-0.0547681,-0.420303
1.317,-0.0551885,-0.409432
1.318,-0.0555979,-0.398466
1.319,-0.0559964,-0.387409
1.32,-0.0563838,-0.376261
1.321,-0.05676,-0.365027
1.322,-0.057125,-0.353708
1.323,-0.0574788,-0.342308
1.324,-0.0578211,-0.330828
1.325,-0.0581519,-0.319271
1.326,-0.0584712,-0.307641
1.327,-0.0587788,-0.29594
1.328,-0.0590747,-0.284171
1.329,-0.0593589,-0.272336
1.33,-0.0596313,-0.26044
1.331,-0.0598917,-0.248483
1.332,-0.0601402,-0.23647
1.333,-0.0603766,-0.224404
1.334,-0.060601,-0.212287
1.335,-0.0608133,-0.200122
1.336,-0.0610135,-0.187913
1.337,-0.0612014,-0.175662
1.338,-0.061377,-0.163374
1.339,-0.0615404,-0.151049
1.34,-0.0616915,-0.138693
1.341,-0.0618301,-0.126308
1.342,-0.0619565,-0.113897
1.343,-0.0620704,-0.101464
1.344,-0.0621718,-0.0890109
1.345,-0.0622608,-0.0765417
1.346,-0.0623374,-0.0640595
1.347,-0.0624014,-0.0515674
1.348,-0.062453,-0.0390687
1.349,-0.0624921,-0.0265666
1.35,-0.0625186,-0.0140643
1.351,-0.0625327,-0.00156498
1.352,-0.0625343,0.0109281
1.353,-0.0625233,0.0234119
1.354,-0.0624999,0.035883
1.355,-0.062464,0.0483384
1.356,-0.0624157,0.0607748
1.357,-0.0623549,0.0731891
1.358,-0.0622817,0.0855781
1.359,-0.0621962,0.0979387
1.36,-0.0620982,0.110268
1.361,-0.061988,0.122562
1.362,-0.0618654,0.134819
1.363,-0.0617306,0.147035
1.364,-0.0615835,0.159208
1.365,-0.0614243,0.171333
1.366,-0.061253,0.183409
1.367,-0.0610696,0.195432
1.368,-0.0608742,0.207399
1.369,-0.0606668,0.219308
1.37,-0.0604474,0.231156
1.371,-0.0602163,0.242939
1.372,-0.0599733,0.254656
1.373,-0.0597187,0.266302
1.374,-0.0594524,0.277876
1.375,-0.0591745,0.289375
1.376,-0.0588851,0.300796
1.377,-0.0585843,0.312137
1.378,-0.0582722,0.323395
1.379,-0.0579488,0.334567
1.38,-0.0576142,0.345651
1.381,-0.0572686,0.356645
1.382,-0.0569119,0.367547
1.383,-0.0565444,0.378353
1.384,-0.056166,0.389062
1.385,-0.055777,0.399671
1.386,-0.0553773,0.410179
1.387,-0.0549671,0.420582
1.388,-0.0545466,0.43088
1.389,-0.0541157,0.441069
1.39,-0.0536746,0.451149
1.391,-0.0532235,0.461117
1.392,-0.0527623,0.470971
1.393,-0.0522914,0.480709
1.394,-0.0518107,0.49033
1.395,-0.0513203,0.499832
1.396,-0.0508205,0.509213
1.397,-0.0503113,0.518471
1.398,-0.0497928,0.527606
1.399,-0.0492652,0.536616
1.4,-0.0487286,0.545498
1.401,-0.0481831,0.554252
1.402,-0.0476288,0.562877
1.403,-0.047066,0.571371
1.404,-0.0464946,0.579733
1.405,-0.0459149,0.587961
1.406,-0.0453269,0.596056
1.407,-0.0447308,0.604015
1.408,-0.0441268,0.611837
1.409,-0.043515,0.619522
1.41,-0.0428955,0.627069
1.411,-0.0422684,0.634477
1.412,-0.0416339,0.641746
1.413,-0.0409922,0.648873
1.414,-0.0403433,0.65586
1.415,-0.0396874,0.662704
1.416,-0.0390247,0.669406
1.417,-0.0383553,0.675965
1.418,-0.0376794,0.682381
1.419,-0.036997,0.688653
1.42,-0.0363083,0.69478
1.421,-0.0356136,0.700763
1.422,-0.0349128,0.706602
1.423,-0.0342062,0.712295
1.424,-0.0334939,0.717843
1.425,-0.0327761,0.723246
1.426,-0.0320528,0.728503
1.427,-0.0313243,0.733615
1.428,-0.0305907,0.738581
1.429,-0.0298521,0.743402
1.43,-0.0291087,0.748078
1.431,-0.0283606,0.752608
1.432,-0.027608,0.756994
1.433,-0.026851,0.761234
1.434,-0.0260898,0.76533
1.435,-0.0253245,0.769282
1.436,-0.0245552,0.77309
1.437,-0.0237821,0.776754
1.438,-0.0230053,0.780275
1.439,-0.0222251,0.783654
1.44,-0.0214414,0.78689
1.441,-0.0206545,0.789984
1.442,-0.0198645,0.792937
1.443,-0.0190716,0.79575
1.444,-0.0182758,0.798422
1.445,-0.0174774,0.800955
1.446,-0.0166765,0.803349
1.447,-0.0158731,0.805606
1.448,-0.0150675,0.807724
1.449,-0.0142598,0.809707
1.45,-0.0134501,0.811553
1.451,-0.0126385,0.813264
1.452,-0.0118253,0.814841
1.453,-0.0110104,0.816285
1.454,-0.0101941,0.817596
1.455,-0.00937654,0.818776
1.456,-0.00855777,0.819824
1.457,-0.00773794,0.820743
1.458,-0.0069172,0.821533
1.459,-0.00609567,0.822195
1.46,-0.00527347,0.82273
1.461,-0.00445074,0.823139
1.462,-0.0036276,0.823423
1.463,-0.00280418,0.823583
1.464,-0.0019806,0.82362
1.465,-0.00115698,0.823536
1.466,-0.00033344,0.82333
1.467,0.00048989,0.823005
1.468,0.00131289,0.822561
1.469,0.00213546,0.822
1.47,0.00295746,0.821322
1.471,0.00377878,0.820529
1.472,0.00459931,0.819621
1.473,0.00541893,0.818601
1.474,0.00623753,0.817468
1.475,0.007055,0.816225
1.476,0.00787122,0.814872
1.477,0.00868609,0.813411
1.478,0.0094995,0.811842
1.479,0.0103113,0.810167
1.48,0.0111215,0.808387
1.481,0.0119299,0.806503
1.482,0.0127364,0.804516
1.483,0.0135409,0.802428
1.484,0.0143433,0.80024
1.485,0.0151436,0.797952
1.486,0.0159415,0.795566
1.487,0.0167371,0.793084
1.488,0.0175302,0.790505
1.489,0.0183207,0.787833
1.49,0.0191085,0.785067
1.491,0.0198936,0.782209
1.492,0.0206758,0.77926
1.493,0.0214551,0.776221
1.494,0.0222313,0.773093
1.495,0.0230044,0.769878
1.496,0.0237743,0.766576
1.497,0.0245408,0.76319
1.498,0.025304,0.759719
1.499,0.0260637,0.756165
1.5,0.0268199,0.752529
1.501,0.0275724,0.748813
1.502,0.0283212,0.745018
1.503,0.0290663,0.741143
1.504,0.0298074,0.737192
1.505,0.0305446,0.733164
1.506,0.0312778,0.729061
1.507,0.0320068,0.724885
1.508,0.0327317,0.720635
1.509,0.0334523,0.716313
1.51,0.0341687,0.711921
1.511,0.0348806,0.707458
1.512,0.035588,0.702928
1.513,0.036291,0.698329
1.514,0.0369893,0.693664
1.515,0.037683,0.688933
1.516,0.0383719,0.684138
1.517,0.039056,0.679279
1.518,0.0397353,0.674358
1.519,0.0404097,0.669375
1.52,0.041079,0.664332
1.521,0.0417434,0.659229
1.522,0.0424026,0.654068
1.523,0.0430567,0.648848
1.524,0.0437055,0.643573
1.525,0.0443491,0.638241
1.526,0.0449873,0.632855
1.527,0.0456202,0.627414
1.528,0.0462476,0.621921
1.529,0.0468695,0.616376
1.53,0.0474859,0.61078
1.531,0.0480967,0.605133
1.532,0.0487018,0.599437
1.533,0.0493012,0.593692
1.534,0.0498949,0.5879
1.535,0.0504828,0.582061
1.536,0.0510649,0.576176
1.537,0.0516411,0.570246
1.538,0.0522113,0.564271
1.539,0.0527756,0.558253
1.54,0.0533338,0.552193
1.541,0.053886,0.54609
1.542,0.0544321,0.539947
1.543,0.0549721,0.533763
1.544,0.0555058,0.527539
1.545,0.0560334,0.521277
1.546,0.0565547,0.514977
1.547,0.0570696,0.508639
1.548,0.0575783,0.502265
1.549,0.0580805,0.495856
1.55,0.0585764,0.489411
1.551,0.0590658,0.482931
1.552,0.0595487,0.476418
1.553,0.0600252,0.469872
1.554,0.060495,0.463294
1.555,0.0609583,0.456684
1.556,0.061415,0.450043
1.557,0.061865,0.443372
1.558,0.0623084,0.436671
1.559,0.0627451,0.429942
1.56,0.063175,0.423184
1.561,0.0635982,0.416398
1.562,0.0640146,0.409585
1.563,0.0644242,0.402746
1.564,0.0648269,0.395881
1.565,0.0652228,0.388991
1.566,0.0656118,0.382076
1.567,0.0659939,0.375137
1.568,0.066369,0.368175
1.569,0.0667372,0.361189
1.57,0.0670984,0.354182
1.571,0.0674526,0.347153
1.572,0.0677997,0.340102
1.573,0.0681398,0.333031
1.574,0.0684729,0.32594
1.575,0.0687988,0.31883
1.576,0.0691176,0.3117
1.577,0.0694293,0.304552
1.578,0.0697339,0.297387
1.579,0.0700313,0.290203
1.58,0.0703215,0.283003
1.581,0.0706045,0.275787
1.582,0.0708803,0.268555
1.583,0.0711488,0.261307
1.584,0.0714101,0.254045
1.585,0.0716642,0.246768
1.586,0.0719109,0.239477
1.587,0.0721504,0.232173
1.588,0.0723826,0.224856
1.589,0.0726074,0.217527
1.59,0.072825,0.210185
1.591,0.0730352,0.202833
1.592,0.073238,0.195469
1.593,0.0734335,0.188095
1.594,0.0736216,0.18071
1.595,0.0738023,0.173316
1.596,0.0739756,0.165913
1.597,0.0741415,0.158501
1.598,0.0743,0.151081
1.599,0.0744511,0.143653
1.6,0.0745947,0.136218
1.601,0.0747309,0.128776
1.602,0.0748597,0.121327
1.603,0.0749811,0.113873
1.604,0.0750949,0.106412
1.605,0.0752013,0.0989467
1.606,0.0753003,0.0914765
1.607,0.0753918,0.0840019
1.608,0.0754758,0.0765234
1.609,0.0755523,0.0690415
1.61,0.0756213,0.0615565
1.611,0.0756829,0.0540689
1.612,0.075737,0.0465792
1.613,0.0757835,0.0390877
1.614,0.0758226,0.0315948
1.615,0.0758542,0.0241011
1.616,0.0758783,0.0166068
1.617,0.0758949,0.0091125
1.618,0.075904,0.00161855
1.619,0.0759057,-0.00587461
1.62,0.0758998,-0.0133666
1.621,0.0758864,-0.0208569
1.622,0.0758656,-0.0283452
1.623,0.0758372,-0.035831
1.624,0.0758014,-0.0433139
1.625,0.0757581,-0.0507935
1.626,0.0757073,-0.0582693
1.627,0.075649,-0.065741
1.628,0.0755833,-0.073208
1.629,0.0755101,-0.08067
1.63,0.0754294,-0.0881265
1.631,0.0753413,-0.0955771
1.632,0.0752457,-0.103021
1.633,0.0751427,-0.110459
1.634,0.0750322,-0.117889
1.635,0.0749143,-0.125312
1.636,0.074789,-0.132726
1.637,0.0746563,-0.140132
1.638,0.0745161,-0.147529
1.639,0.0743686,-0.154917
1.64,0.0742137,-0.162294
1.641,0.0740514,-0.169661
1.642,0.0738817,-0.177018
1.643,0.0737047,-0.184363
1.644,0.0735204,-0.191696
1.645,0.0733287,-0.199018
1.646,0.0731296,-0.206326
1.647,0.0729233,-0.213621
1.648,0.0727097,-0.220903
1.649,0.0724888,-0.22817
1.65,0.0722606,-0.235423
1.651,0.0720252,-0.242661
1.652,0.0717825,-0.249883
1.653,0.0715327,-0.257089
1.654,0.0712756,-0.264278
1.655,0.0710113,-0.27145
1.656,0.0707398,-0.278605
1.657,0.0704612,-0.285741
1.658,0.0701755,-0.292859
1.659,0.0698826,-0.299957
1.66,0.0695827,-0.307036
1.661,0.0692756,-0.314094
1.662,0.0689615,-0.321132
1.663,0.0686404,-0.328148
1.664,0.0683123,-0.335142
1.665,0.0679771,-0.342114
1.666,0.067635,-0.349062
1.667,0.0672859,-0.355987
1.668,0.06693,-0.362887
1.669,0.0665671,-0.369763
1.67,0.0661973,-0.376613
1.671,0.0658207,-0.383437
1.672,0.0654373,-0.390235
1.673,0.065047,-0.397005
1.674,0.06465,-0.403747
1.675,0.0642463,-0.410461
1.676,0.0638358,-0.417145
1.677,0.0634187,-0.4238
1.678,0.0629949,-0.430424
1.679,0.0625644,-0.437017
1.68,0.0621274,-0.443579
1.681,0.0616838,-0.450108
1.682,0.0612337,-0.456603
1.683,0.0607771,-0.463065
1.684,0.0603141,-0.469493
1.685,0.0598446,-0.475885
1.686,0.0593687,-0.482241
1.687,0.0588865,-0.488561
1.688,0.0583979,-0.494843
1.689,0.057903,-0.501087
1.69,0.057402,-0.507293
1.691,0.0568947,-0.513458
1.692,0.0563812,-0.519584
1.693,0.0558616,-0.525668
1.694,0.055336,-0.53171
1.695,0.0548042,-0.53771
1.696,0.0542665,-0.543666
1.697,0.0537229,-0.549578
1.698,0.0531733,-0.555444
1.699,0.0526179,-0.561265
1.7,0.0520566,-0.567039
1.701,0.0514895,-0.572766
1.702,0.0509168,-0.578444
1.703,0.0503383,-0.584073
1.704,0.0497543,-0.589652
1.705,0.0491646,-0.59518
1.706,0.0485694,-0.600655
1.707,0.0479688,-0.606079
1.708,0.0473627,-0.611448
1.709,0.0467512,-0.616763
1.71,0.0461345,-0.622023
1.711,0.0455125,-0.627226
1.712,0.0448852,-0.632372
1.713,0.0442529,-0.63746
1.714,0.0436154,-0.642489
1.715,0.0429729,-0.647457
1.716,0.0423255,-0.652365
1.717,0.0416731,-0.65721
1.718,0.0410159,-0.661993
1.719,0.0403539,-0.666711
1.72,0.0396872,-0.671365
1.721,0.0390158,-0.675953
1.722,0.0383399,-0.680474
1.723,0.0376594,-0.684927
1.724,0.0369745,-0.68931
1.725,0.0362851,-0.693624
1.726,0.0355915,-0.697867
1.727,0.0348937,-0.702038
1.728,0.0341916,-0.706136
1.729,0.0334855,-0.71016
1.73,0.0327753,-0.714109
1.731,0.0320612,-0.717981
1.732,0.0313432,-0.721777
1.733,0.0306215,-0.725494
1.734,0.029896,-0.729131
1.735,0.0291668,-0.732688
1.736,0.0284341,-0.736164
1.737,0.027698,-0.739557
1.738,0.0269584,-0.742866
1.739,0.0262156,-0.746091
1.74,0.0254695,-0.74923
1.741,0.0247202,-0.752282
1.742,0.023968,-0.755245
1.743,0.0232127,-0.75812
1.744,0.0224546,-0.760905
1.745,0.0216937,-0.763598
1.746,0.0209301,-0.766199
1.747,0.0201639,-0.768706
1.748,0.0193952,-0.771119
